model,customer_id,sales_transaction_date,sales_amount,channel,dealership_id
Bat,30808,2016-10-19 00:00:00,599.99,dealership,17
Bat,1039,2016-10-19 00:00:00,539.991,dealership,1
Bat,10804,2016-10-20 00:00:00,599.99,dealership,18
Bat,49747,2016-10-20 00:00:00,599.99,dealership,3
Bat,414,2016-10-20 00:00:00,599.99,internet,
Bat,27771,2016-10-20 00:00:00,599.99,dealership,3
Bat,45218,2016-10-20 00:00:00,599.99,internet,
Bat,25547,2016-10-20 00:00:00,599.99,internet,
Bat,8495,2016-10-20 00:00:00,599.99,internet,
Bat,39451,2016-10-20 00:00:00,599.99,internet,
Bat,9102,2016-10-20 00:00:00,599.99,internet,
Bat,9313,2016-10-20 00:00:00,479.992,internet,
Bat,13581,2016-10-21 00:00:00,599.99,dealership,10
Bat,5113,2016-10-21 00:00:00,539.991,dealership,2
Bat,46088,2016-10-21 00:00:00,539.991,internet,
Bat,25211,2016-10-21 00:00:00,599.99,internet,
Bat,6155,2016-10-21 00:00:00,599.99,dealership,1
Bat,43573,2016-10-21 00:00:00,599.99,dealership,3
Bat,38404,2016-10-22 00:00:00,599.99,dealership,18
Bat,7657,2016-10-22 00:00:00,599.99,dealership,7
Bat,31533,2016-10-23 00:00:00,599.99,dealership,18
Bat,42306,2016-10-23 00:00:00,599.99,dealership,10
Bat,41806,2016-10-23 00:00:00,599.99,dealership,7
Bat,42394,2016-10-23 00:00:00,599.99,internet,
Bat,10796,2016-10-23 00:00:00,539.991,dealership,6
Bat,4377,2016-10-24 00:00:00,599.99,dealership,12
Bat,17325,2016-10-24 00:00:00,599.99,internet,
Bat,35075,2016-10-24 00:00:00,539.991,internet,
Bat,36288,2016-10-24 00:00:00,599.99,internet,
Bat,28328,2016-10-24 00:00:00,599.99,dealership,5
Bat,12475,2016-10-24 00:00:00,599.99,dealership,7
Bat,48153,2016-10-25 00:00:00,599.99,dealership,2
Bat,25931,2016-10-25 00:00:00,599.99,internet,
Bat,47768,2016-10-25 00:00:00,479.992,internet,
Bat,40503,2016-10-25 00:00:00,599.99,internet,
Bat,29463,2016-10-25 00:00:00,599.99,internet,
Bat,20128,2016-10-25 00:00:00,599.99,dealership,2
Bat,44568,2016-10-25 00:00:00,539.991,internet,
Bat,11584,2016-10-25 00:00:00,539.991,dealership,2
Bat,43961,2016-10-25 00:00:00,599.99,internet,
Bat,34448,2016-10-26 00:00:00,539.991,dealership,18
Bat,6540,2016-10-26 00:00:00,599.99,dealership,7
Bat,35090,2016-10-27 00:00:00,599.99,dealership,1
Bat,30649,2016-10-27 00:00:00,599.99,internet,
Bat,29874,2016-10-27 00:00:00,599.99,dealership,1
Bat,48842,2016-10-27 00:00:00,539.991,internet,
Bat,35599,2016-10-28 00:00:00,599.99,dealership,20
Bat,1852,2016-10-28 00:00:00,599.99,dealership,18
Bat,16882,2016-10-28 00:00:00,479.992,internet,
Bat,22900,2016-10-28 00:00:00,599.99,dealership,10
Bat,87,2016-10-28 00:00:00,539.991,dealership,1
Bat,22116,2016-10-28 00:00:00,599.99,dealership,19
Bat,45450,2016-10-28 00:00:00,599.99,internet,
Bat,29452,2016-10-29 00:00:00,539.991,dealership,4
Bat,2412,2016-10-29 00:00:00,599.99,dealership,11
Bat,23324,2016-10-29 00:00:00,599.99,dealership,9
Bat,35128,2016-10-29 00:00:00,599.99,dealership,1
Bat,23117,2016-10-29 00:00:00,599.99,internet,
Bat,14495,2016-10-30 00:00:00,539.991,dealership,10
Bat,48047,2016-10-30 00:00:00,599.99,internet,
Bat,5767,2016-10-30 00:00:00,599.99,dealership,17
Bat,6679,2016-10-30 00:00:00,599.99,dealership,2
Bat,41476,2016-10-30 00:00:00,599.99,dealership,18
Bat,6229,2016-10-31 00:00:00,599.99,dealership,14
Bat,23410,2016-10-31 00:00:00,539.991,dealership,12
Bat,10246,2016-10-31 00:00:00,599.99,internet,
Bat,32017,2016-11-01 00:00:00,599.99,dealership,16
Bat,4003,2016-11-01 00:00:00,599.99,internet,
Bat,10258,2016-11-01 00:00:00,599.99,dealership,11
Bat,15867,2016-11-01 00:00:00,599.99,dealership,11
Bat,44182,2016-11-01 00:00:00,599.99,dealership,14
Bat,30055,2016-11-01 00:00:00,599.99,internet,
Bat,44300,2016-11-01 00:00:00,599.99,dealership,2
Bat,24473,2016-11-01 00:00:00,599.99,dealership,2
Bat,46235,2016-11-01 00:00:00,539.991,internet,
Bat,26211,2016-11-01 00:00:00,599.99,dealership,5
Bat,39103,2016-11-02 00:00:00,539.991,internet,
Bat,4354,2016-11-02 00:00:00,599.99,dealership,11
Bat,12076,2016-11-02 00:00:00,479.992,dealership,16
Bat,45511,2016-11-02 00:00:00,599.99,dealership,14
Bat,38803,2016-11-03 00:00:00,479.992,internet,
Bat,48477,2016-11-03 00:00:00,599.99,dealership,17
Bat,17376,2016-11-03 00:00:00,599.99,dealership,3
Bat,2538,2016-11-03 00:00:00,479.992,dealership,17
Bat,8907,2016-11-03 00:00:00,599.99,dealership,2
Bat,13712,2016-11-03 00:00:00,539.991,internet,
Bat,17322,2016-11-03 00:00:00,599.99,internet,
Bat,33611,2016-11-04 00:00:00,479.992,dealership,19
Bat,20343,2016-11-04 00:00:00,599.99,dealership,19
Bat,2510,2016-11-04 00:00:00,539.991,internet,
Bat,45362,2016-11-04 00:00:00,599.99,dealership,10
Bat,49340,2016-11-04 00:00:00,599.99,dealership,6
Bat,38458,2016-11-04 00:00:00,599.99,internet,
Bat,6379,2016-11-04 00:00:00,599.99,dealership,11
Bat,25028,2016-11-04 00:00:00,539.991,dealership,11
Bat,49322,2016-11-04 00:00:00,539.991,internet,
Bat,2144,2016-11-04 00:00:00,539.991,dealership,10
Bat,45117,2016-11-04 00:00:00,599.99,internet,
Bat,49194,2016-11-04 00:00:00,599.99,internet,
Bat,27085,2016-11-04 00:00:00,599.99,internet,
Bat,25608,2016-11-04 00:00:00,599.99,internet,
Bat,31029,2016-11-04 00:00:00,599.99,internet,
Bat,19763,2016-11-05 00:00:00,599.99,dealership,16
Bat,40236,2016-11-06 00:00:00,539.991,dealership,20
Bat,32624,2016-11-06 00:00:00,479.992,internet,
Bat,23950,2016-11-06 00:00:00,539.991,internet,
Bat,45188,2016-11-06 00:00:00,479.992,internet,
Bat,34522,2016-11-06 00:00:00,599.99,dealership,6
Bat,2617,2016-11-06 00:00:00,599.99,internet,
Bat,27690,2016-11-06 00:00:00,599.99,dealership,4
Bat,25732,2016-11-06 00:00:00,599.99,dealership,15
Bat,18286,2016-11-06 00:00:00,599.99,internet,
Bat,384,2016-11-06 00:00:00,539.991,internet,
Bat,40671,2016-11-07 00:00:00,599.99,internet,
Bat,2412,2016-11-07 00:00:00,599.99,internet,
Bat,19566,2016-11-07 00:00:00,599.99,dealership,20
Bat,14734,2016-11-07 00:00:00,479.992,internet,
Bat,39032,2016-11-08 00:00:00,599.99,dealership,1
Bat,44463,2016-11-08 00:00:00,599.99,dealership,7
Bat,2433,2016-11-08 00:00:00,599.99,internet,
Bat,10935,2016-11-08 00:00:00,539.991,dealership,10
Bat,29369,2016-11-08 00:00:00,599.99,internet,
Bat,33278,2016-11-08 00:00:00,599.99,internet,
Bat,45181,2016-11-08 00:00:00,599.99,internet,
Bat,4358,2016-11-08 00:00:00,599.99,dealership,14
Bat,9094,2016-11-08 00:00:00,599.99,dealership,5
Bat,27768,2016-11-09 00:00:00,599.99,internet,
Bat,8003,2016-11-09 00:00:00,599.99,internet,
Bat,20088,2016-11-09 00:00:00,599.99,internet,
Bat,8776,2016-11-09 00:00:00,599.99,dealership,14
Bat,8881,2016-11-09 00:00:00,599.99,dealership,12
Bat,16903,2016-11-10 00:00:00,539.991,dealership,6
Bat,8144,2016-11-10 00:00:00,539.991,dealership,1
Bat,15853,2016-11-10 00:00:00,599.99,internet,
Bat,36436,2016-11-10 00:00:00,599.99,internet,
Bat,41821,2016-11-10 00:00:00,599.99,internet,
Bat,32018,2016-11-10 00:00:00,599.99,dealership,10
Bat,26528,2016-11-10 00:00:00,479.992,internet,
Bat,49802,2016-11-10 00:00:00,599.99,dealership,19
Bat,2397,2016-11-10 00:00:00,599.99,dealership,11
Bat,44117,2016-11-10 00:00:00,539.991,dealership,6
Bat,30087,2016-11-11 00:00:00,479.992,dealership,8
Bat,32131,2016-11-11 00:00:00,599.99,internet,
Bat,44109,2016-11-11 00:00:00,599.99,internet,
Bat,29118,2016-11-11 00:00:00,539.991,dealership,18
Bat,38593,2016-11-11 00:00:00,599.99,internet,
Bat,46977,2016-11-11 00:00:00,599.99,dealership,4
Bat,38560,2016-11-11 00:00:00,599.99,dealership,10
Bat,27139,2016-11-12 00:00:00,599.99,dealership,19
Bat,6699,2016-11-12 00:00:00,599.99,internet,
Bat,26770,2016-11-12 00:00:00,539.991,dealership,11
Bat,19710,2016-11-12 00:00:00,599.99,internet,
Bat,38620,2016-11-12 00:00:00,599.99,internet,
Bat,8462,2016-11-12 00:00:00,599.99,internet,
Bat,7939,2016-11-13 00:00:00,599.99,internet,
Bat,16285,2016-11-13 00:00:00,599.99,internet,
Bat,8659,2016-11-13 00:00:00,599.99,dealership,16
Bat,40648,2016-11-13 00:00:00,599.99,dealership,20
Bat,48236,2016-11-13 00:00:00,479.992,dealership,10
Bat,11589,2016-11-13 00:00:00,599.99,dealership,18
Bat,35511,2016-11-13 00:00:00,479.992,dealership,3
Bat,9767,2016-11-13 00:00:00,479.992,dealership,7
Bat,20838,2016-11-14 00:00:00,599.99,internet,
Bat,9733,2016-11-14 00:00:00,539.991,internet,
Bat,49662,2016-11-14 00:00:00,599.99,internet,
Bat,47705,2016-11-14 00:00:00,599.99,internet,
Bat,3597,2016-11-14 00:00:00,539.991,dealership,7
Bat,39935,2016-11-14 00:00:00,599.99,internet,
Bat,24519,2016-11-15 00:00:00,599.99,internet,
Bat,4970,2016-11-15 00:00:00,539.991,dealership,6
Bat,21820,2016-11-15 00:00:00,539.991,internet,
Bat,3809,2016-11-15 00:00:00,599.99,dealership,14
Bat,27355,2016-11-15 00:00:00,539.991,internet,
Bat,1166,2016-11-15 00:00:00,479.992,dealership,20
Bat,14433,2016-11-15 00:00:00,599.99,dealership,7
Bat,10562,2016-11-16 00:00:00,479.992,dealership,5
Bat,41275,2016-11-16 00:00:00,599.99,internet,
Bat,29002,2016-11-16 00:00:00,599.99,dealership,6
Bat,33327,2016-11-16 00:00:00,539.991,dealership,18
Bat,30807,2016-11-16 00:00:00,599.99,internet,
Bat,16730,2016-11-16 00:00:00,599.99,internet,
Bat,37925,2016-11-16 00:00:00,599.99,internet,
Bat,32321,2016-11-16 00:00:00,539.991,dealership,7
Bat,12343,2016-11-16 00:00:00,599.99,dealership,20
Bat,10804,2016-11-16 00:00:00,599.99,internet,
Bat,41155,2016-11-16 00:00:00,539.991,internet,
Bat,24109,2016-11-17 00:00:00,599.99,internet,
Bat,34498,2016-11-17 00:00:00,599.99,dealership,3
Bat,19358,2016-11-17 00:00:00,599.99,dealership,14
Bat,18491,2016-11-17 00:00:00,599.99,internet,
Bat,1442,2016-11-17 00:00:00,599.99,dealership,7
Bat,35111,2016-11-17 00:00:00,599.99,dealership,2
Bat,35141,2016-11-17 00:00:00,599.99,dealership,7
Bat,18557,2016-11-17 00:00:00,599.99,internet,
Bat,37729,2016-11-17 00:00:00,599.99,dealership,19
Bat,1358,2016-11-17 00:00:00,479.992,internet,
Bat,39592,2016-11-17 00:00:00,479.992,internet,
Bat,23984,2016-11-17 00:00:00,599.99,dealership,6
Bat,1211,2016-11-17 00:00:00,539.991,internet,
Bat,30216,2016-11-17 00:00:00,599.99,dealership,10
Bat,6672,2016-11-18 00:00:00,599.99,internet,
Bat,22010,2016-11-18 00:00:00,479.992,internet,
Bat,44496,2016-11-18 00:00:00,599.99,internet,
Bat,26899,2016-11-18 00:00:00,599.99,internet,
Bat,44991,2016-11-18 00:00:00,539.991,dealership,2
Bat,16710,2016-11-18 00:00:00,479.992,internet,
Bat,21169,2016-11-18 00:00:00,539.991,dealership,17
Bat,1938,2016-11-18 00:00:00,599.99,dealership,6
Bat,1796,2016-11-18 00:00:00,599.99,dealership,10
Bat,6644,2016-11-19 00:00:00,599.99,internet,
Bat,37927,2016-11-19 00:00:00,479.992,internet,
Bat,9926,2016-11-19 00:00:00,539.991,internet,
Bat,17667,2016-11-19 00:00:00,599.99,dealership,3
Bat,11460,2016-11-20 00:00:00,599.99,internet,
Bat,5451,2016-11-20 00:00:00,599.99,internet,
Bat,37909,2016-11-20 00:00:00,599.99,internet,
Bat,7461,2016-11-20 00:00:00,599.99,dealership,6
Bat,14195,2016-11-20 00:00:00,599.99,dealership,14
Bat,3201,2016-11-20 00:00:00,599.99,internet,
Bat,8547,2016-11-20 00:00:00,599.99,dealership,7
Bat,4373,2016-11-20 00:00:00,599.99,dealership,6
Bat,4252,2016-11-21 00:00:00,599.99,internet,
Bat,6063,2016-11-21 00:00:00,599.99,internet,
Bat,44769,2016-11-21 00:00:00,599.99,internet,
Bat,37873,2016-11-21 00:00:00,599.99,internet,
Bat,20289,2016-11-21 00:00:00,599.99,internet,
Bat,37839,2016-11-21 00:00:00,479.992,internet,
Bat,24180,2016-11-22 00:00:00,539.991,internet,
Bat,2394,2016-11-22 00:00:00,599.99,dealership,2
Bat,27272,2016-11-22 00:00:00,599.99,dealership,15
Bat,9452,2016-11-22 00:00:00,599.99,internet,
Bat,7387,2016-11-22 00:00:00,599.99,internet,
Bat,16482,2016-11-22 00:00:00,539.991,internet,
Bat,26555,2016-11-22 00:00:00,599.99,internet,
Bat,31473,2016-11-22 00:00:00,599.99,dealership,3
Bat,2104,2016-11-22 00:00:00,599.99,internet,
Bat,34801,2016-11-22 00:00:00,479.992,dealership,19
Bat,33521,2016-11-22 00:00:00,599.99,internet,
Bat,38954,2016-11-22 00:00:00,539.991,dealership,3
Bat,36179,2016-11-22 00:00:00,539.991,internet,
Bat,27879,2016-11-23 00:00:00,599.99,dealership,16
Bat,38441,2016-11-23 00:00:00,599.99,internet,
Bat,46324,2016-11-23 00:00:00,599.99,internet,
Bat,4637,2016-11-23 00:00:00,599.99,internet,
Bat,25499,2016-11-23 00:00:00,599.99,dealership,11
Bat,1793,2016-11-24 00:00:00,539.991,internet,
Bat,3076,2016-11-24 00:00:00,599.99,internet,
Bat,41750,2016-11-24 00:00:00,539.991,dealership,2
Bat,19611,2016-11-24 00:00:00,599.99,dealership,1
Bat,43927,2016-11-24 00:00:00,599.99,dealership,5
Bat,12583,2016-11-24 00:00:00,539.991,internet,
Bat,1047,2016-11-24 00:00:00,599.99,dealership,16
Bat,48482,2016-11-24 00:00:00,599.99,dealership,3
Bat,29208,2016-11-25 00:00:00,479.992,dealership,19
Bat,1036,2016-11-25 00:00:00,599.99,dealership,4
Bat,39275,2016-11-25 00:00:00,599.99,internet,
Bat,43639,2016-11-25 00:00:00,539.991,dealership,19
Bat,19736,2016-11-25 00:00:00,599.99,dealership,15
Bat,41747,2016-11-25 00:00:00,539.991,internet,
Bat,3937,2016-11-25 00:00:00,599.99,internet,
Bat,15763,2016-11-25 00:00:00,599.99,internet,
Bat,38539,2016-11-25 00:00:00,599.99,internet,
Bat,37463,2016-11-25 00:00:00,479.992,internet,
Bat,43517,2016-11-25 00:00:00,479.992,dealership,7
Bat,9313,2016-11-25 00:00:00,599.99,dealership,11
Bat,18322,2016-11-25 00:00:00,599.99,internet,
Bat,23978,2016-11-25 00:00:00,599.99,internet,
Bat,19554,2016-11-26 00:00:00,599.99,internet,
Bat,43786,2016-11-26 00:00:00,479.992,internet,
Bat,36245,2016-11-26 00:00:00,599.99,internet,
Bat,4254,2016-11-26 00:00:00,599.99,dealership,1
Bat,41170,2016-11-26 00:00:00,599.99,internet,
Bat,28328,2016-11-26 00:00:00,599.99,dealership,5
Bat,9248,2016-11-26 00:00:00,599.99,internet,
Bat,3321,2016-11-26 00:00:00,599.99,internet,
Bat,43884,2016-11-26 00:00:00,599.99,dealership,9
Bat,9811,2016-11-26 00:00:00,599.99,internet,
Bat,23957,2016-11-26 00:00:00,599.99,internet,
Bat,40303,2016-11-26 00:00:00,539.991,internet,
Bat,41317,2016-11-26 00:00:00,539.991,internet,
Bat,1887,2016-11-27 00:00:00,599.99,internet,
Bat,27945,2016-11-27 00:00:00,479.992,dealership,15
Bat,25255,2016-11-27 00:00:00,599.99,dealership,4
Bat,12298,2016-11-27 00:00:00,599.99,dealership,11
Bat,18075,2016-11-27 00:00:00,539.991,internet,
Bat,16559,2016-11-27 00:00:00,479.992,internet,
Bat,32636,2016-11-27 00:00:00,599.99,internet,
Bat,24137,2016-11-27 00:00:00,599.99,dealership,15
Bat,37842,2016-11-27 00:00:00,599.99,dealership,7
Bat,8533,2016-11-28 00:00:00,599.99,dealership,14
Bat,40902,2016-11-28 00:00:00,599.99,internet,
Bat,47220,2016-11-28 00:00:00,599.99,internet,
Bat,19275,2016-11-28 00:00:00,539.991,internet,
Bat,129,2016-11-28 00:00:00,599.99,dealership,19
Bat,4350,2016-11-28 00:00:00,539.991,internet,
Bat,17391,2016-11-28 00:00:00,599.99,dealership,2
Bat,24006,2016-11-29 00:00:00,539.991,dealership,15
Bat,33447,2016-11-29 00:00:00,599.99,dealership,20
Bat,33429,2016-11-29 00:00:00,599.99,internet,
Bat,10600,2016-11-29 00:00:00,539.991,internet,
Bat,21403,2016-11-29 00:00:00,599.99,internet,
Bat,12372,2016-11-29 00:00:00,479.992,dealership,10
Bat,983,2016-11-29 00:00:00,599.99,dealership,4
Bat,36474,2016-11-29 00:00:00,599.99,dealership,7
Bat,47122,2016-11-29 00:00:00,599.99,dealership,6
Bat,33059,2016-11-30 00:00:00,479.992,internet,
Bat,11627,2016-11-30 00:00:00,599.99,internet,
Bat,17037,2016-11-30 00:00:00,599.99,internet,
Bat,28033,2016-11-30 00:00:00,599.99,internet,
Bat,48656,2016-11-30 00:00:00,599.99,internet,
Bat,35058,2016-11-30 00:00:00,599.99,internet,
Bat,43394,2016-11-30 00:00:00,539.991,dealership,8
Bat,6956,2016-12-01 00:00:00,599.99,dealership,5
Bat,3330,2016-12-01 00:00:00,599.99,dealership,16
Bat,30751,2016-12-01 00:00:00,479.992,internet,
Bat,32369,2016-12-01 00:00:00,539.991,internet,
Bat,49514,2016-12-01 00:00:00,599.99,dealership,9
Bat,26750,2016-12-01 00:00:00,599.99,dealership,10
Bat,45012,2016-12-01 00:00:00,599.99,internet,
Bat,48000,2016-12-01 00:00:00,599.99,dealership,10
Bat,30807,2016-12-01 00:00:00,599.99,dealership,7
Bat,9521,2016-12-02 00:00:00,479.992,internet,
Bat,25297,2016-12-02 00:00:00,599.99,dealership,5
Bat,26351,2016-12-02 00:00:00,599.99,internet,
Bat,37816,2016-12-02 00:00:00,599.99,dealership,7
Bat,38096,2016-12-03 00:00:00,599.99,internet,
Bat,37725,2016-12-03 00:00:00,599.99,dealership,1
Bat,44181,2016-12-03 00:00:00,599.99,dealership,6
Bat,38857,2016-12-03 00:00:00,479.992,dealership,2
Bat,21824,2016-12-04 00:00:00,599.99,internet,
Bat,17894,2016-12-04 00:00:00,599.99,dealership,5
Bat,45078,2016-12-04 00:00:00,539.991,dealership,7
Bat,2815,2016-12-05 00:00:00,599.99,dealership,7
Bat,43520,2016-12-05 00:00:00,599.99,dealership,12
Bat,25978,2016-12-06 00:00:00,599.99,dealership,17
Bat,4354,2016-12-06 00:00:00,599.99,internet,
Bat,25360,2016-12-06 00:00:00,479.992,dealership,17
Bat,2031,2016-12-06 00:00:00,599.99,dealership,3
Bat,34547,2016-12-06 00:00:00,539.991,dealership,16
Bat,18089,2016-12-06 00:00:00,599.99,dealership,18
Bat,41636,2016-12-06 00:00:00,599.99,internet,
Bat,5339,2016-12-06 00:00:00,479.992,internet,
Bat,19529,2016-12-06 00:00:00,599.99,dealership,1
Bat,38939,2016-12-06 00:00:00,539.991,dealership,3
Bat,9242,2016-12-06 00:00:00,479.992,dealership,19
Bat,43368,2016-12-07 00:00:00,599.99,dealership,11
Bat,5353,2016-12-07 00:00:00,479.992,internet,
Bat,9446,2016-12-07 00:00:00,479.992,internet,
Bat,34459,2016-12-07 00:00:00,599.99,internet,
Bat,8900,2016-12-08 00:00:00,599.99,internet,
Bat,16400,2016-12-08 00:00:00,539.991,dealership,16
Bat,33767,2016-12-08 00:00:00,539.991,dealership,9
Bat,25119,2016-12-08 00:00:00,539.991,internet,
Bat,21148,2016-12-09 00:00:00,599.99,internet,
Bat,25183,2016-12-09 00:00:00,539.991,internet,
Bat,27139,2016-12-09 00:00:00,599.99,internet,
Bat,2692,2016-12-10 00:00:00,599.99,dealership,12
Bat,17692,2016-12-10 00:00:00,599.99,internet,
Bat,11013,2016-12-10 00:00:00,599.99,internet,
Bat,47833,2016-12-10 00:00:00,599.99,dealership,16
Bat,43498,2016-12-10 00:00:00,599.99,dealership,7
Bat,39878,2016-12-10 00:00:00,539.991,dealership,1
Bat,14966,2016-12-10 00:00:00,539.991,dealership,15
Bat,24155,2016-12-10 00:00:00,599.99,dealership,9
Bat,12532,2016-12-11 00:00:00,539.991,dealership,7
Bat,1288,2016-12-11 00:00:00,599.99,dealership,10
Bat,29398,2016-12-11 00:00:00,479.992,internet,
Bat,36042,2016-12-11 00:00:00,539.991,dealership,14
Bat,25726,2016-12-12 00:00:00,599.99,internet,
Bat,29784,2016-12-12 00:00:00,479.992,internet,
Bat,49059,2016-12-12 00:00:00,599.99,internet,
Bat,10182,2016-12-13 00:00:00,479.992,dealership,18
Bat,49189,2016-12-13 00:00:00,479.992,internet,
Bat,46888,2016-12-13 00:00:00,599.99,internet,
Bat,1317,2016-12-13 00:00:00,599.99,dealership,14
Bat,37352,2016-12-13 00:00:00,599.99,dealership,16
Bat,44301,2016-12-14 00:00:00,479.992,dealership,14
Bat,964,2016-12-14 00:00:00,599.99,internet,
Bat,29956,2016-12-14 00:00:00,599.99,dealership,16
Bat,1938,2016-12-14 00:00:00,599.99,dealership,6
Bat,45435,2016-12-14 00:00:00,599.99,dealership,10
